,record_id,month,year,City,country_id,Country,Latitude,Longitude,AverageTemperatureCelsius,AverageTemperatureUncertaintyCelsius
5,474381,6,1853,Auckland,NEW,New Zealand,36.17S,175.03E,11.059,2.754
6,474382,7,1853,Auckland,NEW,New Zealand,36.17S,175.03E,11.326999999999998,1.416
7,474383,8,1853,Auckland,NEW,New Zealand,36.17S,175.03E,11.585,0.8609999999999987
8,474384,9,1853,Auckland,NEW,New Zealand,36.17S,175.03E,11.431999999999999,0.9100000000000029
9,474385,10,1853,Auckland,NEW,New Zealand,36.17S,175.03E,12.706999999999999,1.1020000000000014
10,474386,11,1853,Auckland,NEW,New Zealand,36.17S,175.03E,13.716,1.2510000000000017
11,474387,12,1853,Auckland,NEW,New Zealand,36.17S,175.03E,15.470000000000002,3.0589999999999997
12,474388,1,1854,Auckland,NEW,New Zealand,36.17S,175.03E,18.106,2.3499999999999983
13,474389,2,1854,Auckland,NEW,New Zealand,36.17S,175.03E,18.54,2.0320000000000014
14,474390,3,1854,Auckland,NEW,New Zealand,36.17S,175.03E,18.316,1.8869999999999996
15,474391,4,1854,Auckland,NEW,New Zealand,36.17S,175.03E,15.514999999999999,1.7789999999999986
16,474392,5,1854,Auckland,NEW,New Zealand,36.17S,175.03E,14.168999999999999,1.3949999999999976
17,474393,6,1854,Auckland,NEW,New Zealand,36.17S,175.03E,12.51,1.553999999999998
18,474394,7,1854,Auckland,NEW,New Zealand,36.17S,175.03E,11.773000000000001,1.6800000000000004
19,474395,8,1854,Auckland,NEW,New Zealand,36.17S,175.03E,11.558,1.307999999999999
20,474396,9,1854,Auckland,NEW,New Zealand,36.17S,175.03E,11.883999999999999,0.9349999999999998
21,474397,10,1854,Auckland,NEW,New Zealand,36.17S,175.03E,12.640999999999998,3.006000000000001
22,474398,11,1854,Auckland,NEW,New Zealand,36.17S,175.03E,14.065,1.6680000000000008
23,474399,12,1854,Auckland,NEW,New Zealand,36.17S,175.03E,15.572000000000001,2.1799999999999997
24,474400,1,1855,Auckland,NEW,New Zealand,36.17S,175.03E,17.421,2.2619999999999982
25,474401,2,1855,Auckland,NEW,New Zealand,36.17S,175.03E,17.970000000000002,2.8500000000000014
26,474402,3,1855,Auckland,NEW,New Zealand,36.17S,175.03E,17.588,1.2809999999999988
27,474403,4,1855,Auckland,NEW,New Zealand,36.17S,175.03E,16.436,1.5329999999999997
28,474404,5,1855,Auckland,NEW,New Zealand,36.17S,175.03E,14.446,1.2219999999999982
29,474405,6,1855,Auckland,NEW,New Zealand,36.17S,175.03E,12.69,0.9759999999999991
30,474406,7,1855,Auckland,NEW,New Zealand,36.17S,175.03E,11.753,0.8360000000000016
31,474407,8,1855,Auckland,NEW,New Zealand,36.17S,175.03E,11.282999999999998,1.578999999999999
32,474408,9,1855,Auckland,NEW,New Zealand,36.17S,175.03E,11.45,1.1689999999999994
33,474409,10,1855,Auckland,NEW,New Zealand,36.17S,175.03E,14.114999999999998,1.2390000000000019
34,474410,11,1855,Auckland,NEW,New Zealand,36.17S,175.03E,14.530999999999999,0.979
35,474411,12,1855,Auckland,NEW,New Zealand,36.17S,175.03E,16.067,2.056999999999998
36,474412,1,1856,Auckland,NEW,New Zealand,36.17S,175.03E,16.578999999999997,3.2870000000000013
37,474413,2,1856,Auckland,NEW,New Zealand,36.17S,175.03E,16.685,3.270999999999999
38,474414,3,1856,Auckland,NEW,New Zealand,36.17S,175.03E,16.737000000000002,2.173
39,474415,4,1856,Auckland,NEW,New Zealand,36.17S,175.03E,15.445,2.3869999999999987
41,474417,6,1856,Auckland,NEW,New Zealand,36.17S,175.03E,11.815999999999999,1.9919999999999995
42,474418,7,1856,Auckland,NEW,New Zealand,36.17S,175.03E,10.517,2.5919999999999987
43,474419,8,1856,Auckland,NEW,New Zealand,36.17S,175.03E,10.862,2.406000000000002
44,474420,9,1856,Auckland,NEW,New Zealand,36.17S,175.03E,11.583000000000002,1.5560000000000014
45,474421,10,1856,Auckland,NEW,New Zealand,36.17S,175.03E,12.171000000000001,3.260999999999999
46,474422,11,1856,Auckland,NEW,New Zealand,36.17S,175.03E,13.103,3.1539999999999995
47,474423,12,1856,Auckland,NEW,New Zealand,36.17S,175.03E,17.637,1.4560000000000015
48,474424,1,1857,Auckland,NEW,New Zealand,36.17S,175.03E,17.535999999999998,2.203000000000001
49,474425,2,1857,Auckland,NEW,New Zealand,36.17S,175.03E,17.287,3.308
50,474426,3,1857,Auckland,NEW,New Zealand,36.17S,175.03E,16.746999999999996,2.342000000000001
51,474427,4,1857,Auckland,NEW,New Zealand,36.17S,175.03E,14.756,2.0799999999999996
52,474428,5,1857,Auckland,NEW,New Zealand,36.17S,175.03E,12.113000000000001,2.955999999999999
53,474429,6,1857,Auckland,NEW,New Zealand,36.17S,175.03E,11.641,1.2539999999999984
54,474430,7,1857,Auckland,NEW,New Zealand,36.17S,175.03E,11.482,0.8389999999999986
55,474431,8,1857,Auckland,NEW,New Zealand,36.17S,175.03E,11.297999999999998,0.8469999999999998
56,474432,9,1857,Auckland,NEW,New Zealand,36.17S,175.03E,11.853,0.968000000000002
57,474433,10,1857,Auckland,NEW,New Zealand,36.17S,175.03E,12.215999999999998,1.5700000000000003
58,474434,11,1857,Auckland,NEW,New Zealand,36.17S,175.03E,13.589,2.574999999999999
59,474435,12,1857,Auckland,NEW,New Zealand,36.17S,175.03E,15.313,3.675999999999999
60,474436,1,1858,Auckland,NEW,New Zealand,36.17S,175.03E,16.139,4.723999999999999
61,474437,2,1858,Auckland,NEW,New Zealand,36.17S,175.03E,17.412,2.1579999999999995
62,474438,3,1858,Auckland,NEW,New Zealand,36.17S,175.03E,17.114,2.6980000000000004
63,474439,4,1858,Auckland,NEW,New Zealand,36.17S,175.03E,14.207,3.973999999999999
64,474440,5,1858,Auckland,NEW,New Zealand,36.17S,175.03E,12.801999999999998,3.889
65,474441,6,1858,Auckland,NEW,New Zealand,36.17S,175.03E,11.892,1.3979999999999986
66,474442,7,1858,Auckland,NEW,New Zealand,36.17S,175.03E,10.578,2.085
67,474443,8,1858,Auckland,NEW,New Zealand,36.17S,175.03E,11.343,1.0670000000000002
68,474444,9,1858,Auckland,NEW,New Zealand,36.17S,175.03E,11.966000000000001,0.9310000000000013
69,474445,10,1858,Auckland,NEW,New Zealand,36.17S,175.03E,12.556,1.778000000000001
70,474446,11,1858,Auckland,NEW,New Zealand,36.17S,175.03E,14.029999999999998,2.5600000000000023
71,474447,12,1858,Auckland,NEW,New Zealand,36.17S,175.03E,16.82,1.4369999999999983
72,474448,1,1859,Auckland,NEW,New Zealand,36.17S,175.03E,18.103999999999996,1.1439999999999984
73,474449,2,1859,Auckland,NEW,New Zealand,36.17S,175.03E,18.598,1.029000000000002
74,474450,3,1859,Auckland,NEW,New Zealand,36.17S,175.03E,17.266000000000002,2.0730000000000004
75,474451,4,1859,Auckland,NEW,New Zealand,36.17S,175.03E,16.12,1.5419999999999985
76,474452,5,1859,Auckland,NEW,New Zealand,36.17S,175.03E,14.114999999999998,1.5970000000000004
78,474454,7,1859,Auckland,NEW,New Zealand,36.17S,175.03E,11.502,0.7180000000000003
79,474455,8,1859,Auckland,NEW,New Zealand,36.17S,175.03E,11.05,1.3050000000000022
80,474456,9,1859,Auckland,NEW,New Zealand,36.17S,175.03E,11.289,0.838000000000001
81,474457,10,1859,Auckland,NEW,New Zealand,36.17S,175.03E,14.063999999999998,1.1240000000000014
82,474458,11,1859,Auckland,NEW,New Zealand,36.17S,175.03E,14.774999999999999,1.7440000000000013
83,474459,12,1859,Auckland,NEW,New Zealand,36.17S,175.03E,16.342,1.8340000000000007
84,474460,1,1860,Auckland,NEW,New Zealand,36.17S,175.03E,18.465999999999998,2.4180000000000015
85,474461,2,1860,Auckland,NEW,New Zealand,36.17S,175.03E,18.78,1.7930000000000015
86,474462,3,1860,Auckland,NEW,New Zealand,36.17S,175.03E,17.615999999999996,1.8649999999999995
87,474463,4,1860,Auckland,NEW,New Zealand,36.17S,175.03E,16.724999999999998,1.1850000000000014
88,474464,5,1860,Auckland,NEW,New Zealand,36.17S,175.03E,14.617999999999999,0.7699999999999976
89,474465,6,1860,Auckland,NEW,New Zealand,36.17S,175.03E,12.964,1.5800000000000005
90,474466,7,1860,Auckland,NEW,New Zealand,36.17S,175.03E,11.446000000000002,0.8970000000000016
91,474467,8,1860,Auckland,NEW,New Zealand,36.17S,175.03E,10.816,1.8020000000000003
92,474468,9,1860,Auckland,NEW,New Zealand,36.17S,175.03E,11.656,1.0100000000000027
93,474469,10,1860,Auckland,NEW,New Zealand,36.17S,175.03E,13.218999999999998,0.7239999999999982
94,474470,11,1860,Auckland,NEW,New Zealand,36.17S,175.03E,15.604000000000001,1.9719999999999989
95,474471,12,1860,Auckland,NEW,New Zealand,36.17S,175.03E,18.312999999999995,4.635999999999999
96,474472,1,1861,Auckland,NEW,New Zealand,36.17S,175.03E,17.762999999999998,2.5620000000000016
97,474473,2,1861,Auckland,NEW,New Zealand,36.17S,175.03E,20.547,3.335
98,474474,3,1861,Auckland,NEW,New Zealand,36.17S,175.03E,18.671,1.543
99,474475,4,1861,Auckland,NEW,New Zealand,36.17S,175.03E,17.254,2.320999999999999
100,474476,5,1861,Auckland,NEW,New Zealand,36.17S,175.03E,15.738999999999999,2.4
101,474477,6,1861,Auckland,NEW,New Zealand,36.17S,175.03E,14.299,2.449999999999998
102,474478,7,1861,Auckland,NEW,New Zealand,36.17S,175.03E,12.562000000000001,1.3009999999999995
103,474479,8,1861,Auckland,NEW,New Zealand,36.17S,175.03E,11.309000000000001,0.7850000000000021
104,474480,9,1861,Auckland,NEW,New Zealand,36.17S,175.03E,12.937,1.3020000000000012
105,474481,10,1861,Auckland,NEW,New Zealand,36.17S,175.03E,14.652999999999999,2.3490000000000006
106,474482,11,1861,Auckland,NEW,New Zealand,36.17S,175.03E,15.921999999999999,1.8730000000000007
109,474485,2,1862,Auckland,NEW,New Zealand,36.17S,175.03E,20.241999999999997,3.3060000000000005
110,474486,3,1862,Auckland,NEW,New Zealand,36.17S,175.03E,18.844,2.3740000000000014
111,474487,4,1862,Auckland,NEW,New Zealand,36.17S,175.03E,16.697,2.7049999999999996
112,474488,5,1862,Auckland,NEW,New Zealand,36.17S,175.03E,14.190000000000001,1.4090000000000005
113,474489,6,1862,Auckland,NEW,New Zealand,36.17S,175.03E,12.422,1.438
114,474490,7,1862,Auckland,NEW,New Zealand,36.17S,175.03E,12.488,2.572000000000002
115,474491,8,1862,Auckland,NEW,New Zealand,36.17S,175.03E,11.951,1.7660000000000013
116,474492,9,1862,Auckland,NEW,New Zealand,36.17S,175.03E,13.365999999999998,2.369000000000001
117,474493,10,1862,Auckland,NEW,New Zealand,36.17S,175.03E,13.328,1.680999999999998
118,474494,11,1862,Auckland,NEW,New Zealand,36.17S,175.03E,15.943000000000001,2.320000000000001
119,474495,12,1862,Auckland,NEW,New Zealand,36.17S,175.03E,16.828,2.351
120,474496,1,1863,Auckland,NEW,New Zealand,36.17S,175.03E,18.860999999999997,2.1529999999999996
121,474497,2,1863,Auckland,NEW,New Zealand,36.17S,175.03E,17.922000000000004,3.4410000000000016
122,474498,3,1863,Auckland,NEW,New Zealand,36.17S,175.03E,17.581999999999997,0.8210000000000011
123,474499,4,1863,Auckland,NEW,New Zealand,36.17S,175.03E,14.813,2.456
124,474500,5,1863,Auckland,NEW,New Zealand,36.17S,175.03E,13.912999999999998,1.6440000000000015
125,474501,6,1863,Auckland,NEW,New Zealand,36.17S,175.03E,12.285,1.7159999999999995
126,474502,7,1863,Auckland,NEW,New Zealand,36.17S,175.03E,11.520999999999999,2.4849999999999994
127,474503,8,1863,Auckland,NEW,New Zealand,36.17S,175.03E,10.535999999999998,2.4790000000000014
128,474504,9,1863,Auckland,NEW,New Zealand,36.17S,175.03E,11.110000000000003,1.7190000000000003
129,474505,10,1863,Auckland,NEW,New Zealand,36.17S,175.03E,12.857000000000001,2.4520000000000013
130,474506,11,1863,Auckland,NEW,New Zealand,36.17S,175.03E,12.96,2.774000000000001
131,474507,12,1863,Auckland,NEW,New Zealand,36.17S,175.03E,15.418000000000001,1.1730000000000018
132,474508,1,1864,Auckland,NEW,New Zealand,36.17S,175.03E,19.624,1.4040000000000004
133,474509,2,1864,Auckland,NEW,New Zealand,36.17S,175.03E,20.041000000000004,3.343000000000001
134,474510,3,1864,Auckland,NEW,New Zealand,36.17S,175.03E,17.807,1.7959999999999985
135,474511,4,1864,Auckland,NEW,New Zealand,36.17S,175.03E,17.264,2.7080000000000006
136,474512,5,1864,Auckland,NEW,New Zealand,36.17S,175.03E,14.45,1.7440000000000013
137,474513,6,1864,Auckland,NEW,New Zealand,36.17S,175.03E,12.813,1.267
138,474514,7,1864,Auckland,NEW,New Zealand,36.17S,175.03E,13.008,1.0500000000000003
139,474515,8,1864,Auckland,NEW,New Zealand,36.17S,175.03E,10.396999999999998,1.9039999999999995
140,474516,9,1864,Auckland,NEW,New Zealand,36.17S,175.03E,13.279999999999998,1.6930000000000018
141,474517,10,1864,Auckland,NEW,New Zealand,36.17S,175.03E,14.630999999999998,1.1389999999999982
142,474518,11,1864,Auckland,NEW,New Zealand,36.17S,175.03E,16.572,1.8619999999999988
143,474519,12,1864,Auckland,NEW,New Zealand,36.17S,175.03E,19.086,2.054999999999999
144,474520,1,1865,Auckland,NEW,New Zealand,36.17S,175.03E,19.352,1.272
145,474521,2,1865,Auckland,NEW,New Zealand,36.17S,175.03E,19.773999999999997,1.3310000000000006
146,474522,3,1865,Auckland,NEW,New Zealand,36.17S,175.03E,18.542,0.8500000000000006
147,474523,4,1865,Auckland,NEW,New Zealand,36.17S,175.03E,16.477,1.1909999999999994
148,474524,5,1865,Auckland,NEW,New Zealand,36.17S,175.03E,13.814999999999998,1.2040000000000006
149,474525,6,1865,Auckland,NEW,New Zealand,36.17S,175.03E,12.139,1.4100000000000021
150,474526,7,1865,Auckland,NEW,New Zealand,36.17S,175.03E,11.326999999999998,1.1260000000000008
151,474527,8,1865,Auckland,NEW,New Zealand,36.17S,175.03E,11.179999999999998,0.9029999999999995
152,474528,9,1865,Auckland,NEW,New Zealand,36.17S,175.03E,12.308000000000002,0.7500000000000008
153,474529,10,1865,Auckland,NEW,New Zealand,36.17S,175.03E,12.791,0.9369999999999992
154,474530,11,1865,Auckland,NEW,New Zealand,36.17S,175.03E,15.255999999999998,0.9190000000000016
155,474531,12,1865,Auckland,NEW,New Zealand,36.17S,175.03E,16.602,1.419000000000001
156,474532,1,1866,Auckland,NEW,New Zealand,36.17S,175.03E,19.087,1.5140000000000005
157,474533,2,1866,Auckland,NEW,New Zealand,36.17S,175.03E,20.470000000000002,2.1499999999999986
158,474534,3,1866,Auckland,NEW,New Zealand,36.17S,175.03E,18.981999999999996,2.8110000000000013
159,474535,4,1866,Auckland,NEW,New Zealand,36.17S,175.03E,16.433,1.0959999999999996
160,474536,5,1866,Auckland,NEW,New Zealand,36.17S,175.03E,14.339999999999998,2.0320000000000014
161,474537,6,1866,Auckland,NEW,New Zealand,36.17S,175.03E,12.056999999999999,0.7419999999999997
162,474538,7,1866,Auckland,NEW,New Zealand,36.17S,175.03E,12.537999999999998,1.9959999999999982
163,474539,8,1866,Auckland,NEW,New Zealand,36.17S,175.03E,12.603,1.9290000000000005
164,474540,9,1866,Auckland,NEW,New Zealand,36.17S,175.03E,13.763000000000002,1.5859999999999985
165,474541,10,1866,Auckland,NEW,New Zealand,36.17S,175.03E,15.183,1.9860000000000018
166,474542,11,1866,Auckland,NEW,New Zealand,36.17S,175.03E,17.394,2.544
167,474543,12,1866,Auckland,NEW,New Zealand,36.17S,175.03E,18.995,1.0920000000000012
168,474544,1,1867,Auckland,NEW,New Zealand,36.17S,175.03E,20.282999999999998,1.029000000000002
169,474545,2,1867,Auckland,NEW,New Zealand,36.17S,175.03E,19.44,0.9580000000000015
170,474546,3,1867,Auckland,NEW,New Zealand,36.17S,175.03E,18.061,1.2210000000000005
171,474547,4,1867,Auckland,NEW,New Zealand,36.17S,175.03E,17.110999999999997,1.2050000000000023
172,474548,5,1867,Auckland,NEW,New Zealand,36.17S,175.03E,14.163,0.6269999999999992
173,474549,6,1867,Auckland,NEW,New Zealand,36.17S,175.03E,11.636999999999999,0.6639999999999999
174,474550,7,1867,Auckland,NEW,New Zealand,36.17S,175.03E,12.606000000000002,0.9589999999999992
175,474551,8,1867,Auckland,NEW,New Zealand,36.17S,175.03E,11.573,1.0870000000000009
176,474552,9,1867,Auckland,NEW,New Zealand,36.17S,175.03E,13.099,0.7419999999999997
177,474553,10,1867,Auckland,NEW,New Zealand,36.17S,175.03E,14.004999999999997,0.6280000000000009
178,474554,11,1867,Auckland,NEW,New Zealand,36.17S,175.03E,14.073,2.7659999999999996
179,474555,12,1867,Auckland,NEW,New Zealand,36.17S,175.03E,17.245,1.5989999999999998
180,474556,1,1868,Auckland,NEW,New Zealand,36.17S,175.03E,17.615999999999996,0.8480000000000013
181,474557,2,1868,Auckland,NEW,New Zealand,36.17S,175.03E,17.207,1.9399999999999984
182,474558,3,1868,Auckland,NEW,New Zealand,36.17S,175.03E,17.397,1.3129999999999993
183,474559,4,1868,Auckland,NEW,New Zealand,36.17S,175.03E,15.709000000000001,2.2189999999999994
184,474560,5,1868,Auckland,NEW,New Zealand,36.17S,175.03E,13.833,1.377
185,474561,6,1868,Auckland,NEW,New Zealand,36.17S,175.03E,12.225000000000001,0.989999999999998
186,474562,7,1868,Auckland,NEW,New Zealand,36.17S,175.03E,11.998999999999999,1.1709999999999985
187,474563,8,1868,Auckland,NEW,New Zealand,36.17S,175.03E,11.139999999999999,0.8330000000000007
188,474564,9,1868,Auckland,NEW,New Zealand,36.17S,175.03E,12.056000000000001,0.7509999999999984
189,474565,10,1868,Auckland,NEW,New Zealand,36.17S,175.03E,12.950999999999999,0.8700000000000013
190,474566,11,1868,Auckland,NEW,New Zealand,36.17S,175.03E,14.727999999999998,1.1720000000000002
191,474567,12,1868,Auckland,NEW,New Zealand,36.17S,175.03E,15.992999999999999,1.206
192,474568,1,1869,Auckland,NEW,New Zealand,36.17S,175.03E,18.208,2.403000000000001
193,474569,2,1869,Auckland,NEW,New Zealand,36.17S,175.03E,18.392999999999997,2.425999999999999
194,474570,3,1869,Auckland,NEW,New Zealand,36.17S,175.03E,17.369,1.0190000000000015
195,474571,4,1869,Auckland,NEW,New Zealand,36.17S,175.03E,16.177999999999997,1.5029999999999986
196,474572,5,1869,Auckland,NEW,New Zealand,36.17S,175.03E,13.699999999999998,0.870999999999999
197,474573,6,1869,Auckland,NEW,New Zealand,36.17S,175.03E,12.683,1.0750000000000013
198,474574,7,1869,Auckland,NEW,New Zealand,36.17S,175.03E,10.804999999999998,0.718999999999998
199,474575,8,1869,Auckland,NEW,New Zealand,36.17S,175.03E,11.617999999999999,0.7629999999999981
200,474576,9,1869,Auckland,NEW,New Zealand,36.17S,175.03E,12.142999999999999,0.6210000000000014
201,474577,10,1869,Auckland,NEW,New Zealand,36.17S,175.03E,13.326999999999998,0.9890000000000003
202,474578,11,1869,Auckland,NEW,New Zealand,36.17S,175.03E,15.240999999999998,0.5809999999999998
203,474579,12,1869,Auckland,NEW,New Zealand,36.17S,175.03E,17.217,1.6750000000000003
204,474580,1,1870,Auckland,NEW,New Zealand,36.17S,175.03E,18.538999999999998,0.9670000000000003
205,474581,2,1870,Auckland,NEW,New Zealand,36.17S,175.03E,18.843,1.329999999999999
206,474582,3,1870,Auckland,NEW,New Zealand,36.17S,175.03E,17.990000000000002,1.0820000000000007
207,474583,4,1870,Auckland,NEW,New Zealand,36.17S,175.03E,15.572000000000001,1.136999999999999
208,474584,5,1870,Auckland,NEW,New Zealand,36.17S,175.03E,14.332999999999998,1.0999999999999983
209,474585,6,1870,Auckland,NEW,New Zealand,36.17S,175.03E,13.443000000000001,1.102999999999999
210,474586,7,1870,Auckland,NEW,New Zealand,36.17S,175.03E,11.837000000000002,0.8020000000000019
211,474587,8,1870,Auckland,NEW,New Zealand,36.17S,175.03E,11.612999999999998,0.6149999999999997
212,474588,9,1870,Auckland,NEW,New Zealand,36.17S,175.03E,12.286999999999999,0.9090000000000013
213,474589,10,1870,Auckland,NEW,New Zealand,36.17S,175.03E,13.927999999999999,0.9600000000000009
214,474590,11,1870,Auckland,NEW,New Zealand,36.17S,175.03E,16.194,1.551000000000001
215,474591,12,1870,Auckland,NEW,New Zealand,36.17S,175.03E,15.091999999999999,1.319000000000001
216,474592,1,1871,Auckland,NEW,New Zealand,36.17S,175.03E,17.175,1.2879999999999983
217,474593,2,1871,Auckland,NEW,New Zealand,36.17S,175.03E,17.781999999999996,1.7580000000000002
218,474594,3,1871,Auckland,NEW,New Zealand,36.17S,175.03E,17.41,1.0129999999999997
219,474595,4,1871,Auckland,NEW,New Zealand,36.17S,175.03E,15.367,0.9119999999999983
220,474596,5,1871,Auckland,NEW,New Zealand,36.17S,175.03E,14.561999999999998,0.6080000000000001
221,474597,6,1871,Auckland,NEW,New Zealand,36.17S,175.03E,12.650000000000002,0.5359999999999981
222,474598,7,1871,Auckland,NEW,New Zealand,36.17S,175.03E,12.318000000000001,0.5450000000000009
223,474599,8,1871,Auckland,NEW,New Zealand,36.17S,175.03E,11.420000000000002,0.743999999999999
224,474600,9,1871,Auckland,NEW,New Zealand,36.17S,175.03E,11.710999999999999,0.6189999999999982
226,474602,11,1871,Auckland,NEW,New Zealand,36.17S,175.03E,14.764000000000001,0.9400000000000001
227,474603,12,1871,Auckland,NEW,New Zealand,36.17S,175.03E,16.331,0.9639999999999994
228,474604,1,1872,Auckland,NEW,New Zealand,36.17S,175.03E,19.161,2.6030000000000006
229,474605,2,1872,Auckland,NEW,New Zealand,36.17S,175.03E,20.012999999999998,1.488000000000002
230,474606,3,1872,Auckland,NEW,New Zealand,36.17S,175.03E,17.868999999999996,1.0630000000000015
231,474607,4,1872,Auckland,NEW,New Zealand,36.17S,175.03E,16.658,1.7050000000000014
232,474608,5,1872,Auckland,NEW,New Zealand,36.17S,175.03E,15.151,0.9090000000000013
233,474609,6,1872,Auckland,NEW,New Zealand,36.17S,175.03E,12.879999999999999,1.0600000000000007
234,474610,7,1872,Auckland,NEW,New Zealand,36.17S,175.03E,12.225000000000001,0.9299999999999997
235,474611,8,1872,Auckland,NEW,New Zealand,36.17S,175.03E,11.096,1.084
236,474612,9,1872,Auckland,NEW,New Zealand,36.17S,175.03E,12.625,0.669
237,474613,10,1872,Auckland,NEW,New Zealand,36.17S,175.03E,12.96,0.8280000000000005
238,474614,11,1872,Auckland,NEW,New Zealand,36.17S,175.03E,15.625,0.9909999999999997
239,474615,12,1872,Auckland,NEW,New Zealand,36.17S,175.03E,18.678,1.8769999999999993
240,474616,1,1873,Auckland,NEW,New Zealand,36.17S,175.03E,17.892000000000003,1.1870000000000007
241,474617,2,1873,Auckland,NEW,New Zealand,36.17S,175.03E,18.162999999999997,0.8260000000000013
242,474618,3,1873,Auckland,NEW,New Zealand,36.17S,175.03E,18.288999999999998,1.004000000000001
243,474619,4,1873,Auckland,NEW,New Zealand,36.17S,175.03E,15.645,1.731
244,474620,5,1873,Auckland,NEW,New Zealand,36.17S,175.03E,14.644,0.8180000000000002
245,474621,6,1873,Auckland,NEW,New Zealand,36.17S,175.03E,13.043000000000001,0.6570000000000004
246,474622,7,1873,Auckland,NEW,New Zealand,36.17S,175.03E,11.461000000000002,0.6770000000000012
247,474623,8,1873,Auckland,NEW,New Zealand,36.17S,175.03E,11.866999999999999,0.44500000000000106
248,474624,9,1873,Auckland,NEW,New Zealand,36.17S,175.03E,12.335999999999999,1.0049999999999986
249,474625,10,1873,Auckland,NEW,New Zealand,36.17S,175.03E,13.546999999999999,0.8410000000000019
250,474626,11,1873,Auckland,NEW,New Zealand,36.17S,175.03E,15.203999999999997,0.6169999999999989
251,474627,12,1873,Auckland,NEW,New Zealand,36.17S,175.03E,17.726,0.8280000000000005
252,474628,1,1874,Auckland,NEW,New Zealand,36.17S,175.03E,19.069000000000003,1.5719999999999996
253,474629,2,1874,Auckland,NEW,New Zealand,36.17S,175.03E,19.060999999999996,1.2630000000000012
254,474630,3,1874,Auckland,NEW,New Zealand,36.17S,175.03E,18.513999999999996,1.4129999999999991
255,474631,4,1874,Auckland,NEW,New Zealand,36.17S,175.03E,16.134,1.0020000000000016
256,474632,5,1874,Auckland,NEW,New Zealand,36.17S,175.03E,14.339,1.0630000000000015
257,474633,6,1874,Auckland,NEW,New Zealand,36.17S,175.03E,12.310999999999998,1.3020000000000012
258,474634,7,1874,Auckland,NEW,New Zealand,36.17S,175.03E,11.217000000000002,0.7489999999999991
259,474635,8,1874,Auckland,NEW,New Zealand,36.17S,175.03E,12.110999999999999,0.569999999999998
260,474636,9,1874,Auckland,NEW,New Zealand,36.17S,175.03E,12.738000000000001,0.4709999999999997
261,474637,10,1874,Auckland,NEW,New Zealand,36.17S,175.03E,12.758,0.5679999999999986
262,474638,11,1874,Auckland,NEW,New Zealand,36.17S,175.03E,15.013000000000002,0.6870000000000015
263,474639,12,1874,Auckland,NEW,New Zealand,36.17S,175.03E,16.6,0.9539999999999991
264,474640,1,1875,Auckland,NEW,New Zealand,36.17S,175.03E,18.099999999999998,0.9129999999999998
265,474641,2,1875,Auckland,NEW,New Zealand,36.17S,175.03E,19.389,1.2310000000000008
266,474642,3,1875,Auckland,NEW,New Zealand,36.17S,175.03E,17.96,0.7740000000000001
267,474643,4,1875,Auckland,NEW,New Zealand,36.17S,175.03E,17.362000000000002,1.0569999999999997
268,474644,5,1875,Auckland,NEW,New Zealand,36.17S,175.03E,14.552000000000001,0.7909999999999999
269,474645,6,1875,Auckland,NEW,New Zealand,36.17S,175.03E,12.935,0.9840000000000002
270,474646,7,1875,Auckland,NEW,New Zealand,36.17S,175.03E,12.422,0.8840000000000003
271,474647,8,1875,Auckland,NEW,New Zealand,36.17S,175.03E,11.279,0.47799999999999915
272,474648,9,1875,Auckland,NEW,New Zealand,36.17S,175.03E,11.549000000000001,0.614000000000002
273,474649,10,1875,Auckland,NEW,New Zealand,36.17S,175.03E,13.236999999999998,0.603
274,474650,11,1875,Auckland,NEW,New Zealand,36.17S,175.03E,14.331,1.0079999999999996
275,474651,12,1875,Auckland,NEW,New Zealand,36.17S,175.03E,17.591,0.9219999999999986
276,474652,1,1876,Auckland,NEW,New Zealand,36.17S,175.03E,18.537999999999997,0.9800000000000015
277,474653,2,1876,Auckland,NEW,New Zealand,36.17S,175.03E,18.995,0.9439999999999986
278,474654,3,1876,Auckland,NEW,New Zealand,36.17S,175.03E,18.629,0.9890000000000003
279,474655,4,1876,Auckland,NEW,New Zealand,36.17S,175.03E,16.629,0.9530000000000014
280,474656,5,1876,Auckland,NEW,New Zealand,36.17S,175.03E,14.604,0.6600000000000014
281,474657,6,1876,Auckland,NEW,New Zealand,36.17S,175.03E,12.806999999999999,1.4009999999999994
282,474658,7,1876,Auckland,NEW,New Zealand,36.17S,175.03E,12.166999999999998,1.0659999999999985
283,474659,8,1876,Auckland,NEW,New Zealand,36.17S,175.03E,11.792,0.8119999999999984
284,474660,9,1876,Auckland,NEW,New Zealand,36.17S,175.03E,12.532999999999998,0.44200000000000017
285,474661,10,1876,Auckland,NEW,New Zealand,36.17S,175.03E,14.710999999999999,0.813
286,474662,11,1876,Auckland,NEW,New Zealand,36.17S,175.03E,16.021,1.0720000000000003
287,474663,12,1876,Auckland,NEW,New Zealand,36.17S,175.03E,16.529,1.4310000000000005
288,474664,1,1877,Auckland,NEW,New Zealand,36.17S,175.03E,18.091,1.3959999999999992
289,474665,2,1877,Auckland,NEW,New Zealand,36.17S,175.03E,18.605999999999995,1.543
290,474666,3,1877,Auckland,NEW,New Zealand,36.17S,175.03E,18.317999999999994,0.7629999999999981
